#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:lineage1_cluster7" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:lineage1_cluster7" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:lineage1_cluster7" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:lineage1_cluster7" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:lineage1_cluster7" spec="beast.base.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:lineage1_cluster7" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="BTB-1332=2014-11-05,BTB-1645=2015-05-06,BTB-584=2013-10-09,BTB-640=2013-10-28,BTB-665=2013-11-08">
#                        <taxa id="TaxonSet.lineage1_cluster7" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.lineage1_cluster7"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:lineage1_cluster7" name="distribution">
#            <parameter id="clockRate.c:lineage1_cluster7" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.042</parameter>
#            <Uniform id="Uniform.0" lower="0.0042" name="distr" upper="0.21"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:lineage1_cluster7" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:lineage1_cluster7" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:lineage1_cluster7" name="distribution">
#            <parameter id="kappa.s:lineage1_cluster7" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:lineage1_cluster7" name="distribution" x="@popSize.t:lineage1_cluster7">
#            <LogNormal id="LogNormalDistributionModel.2" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@lineage1_cluster7" id="treeLikelihood.lineage1_cluster7" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:lineage1_cluster7">
#            <siteModel id="SiteModel.s:lineage1_cluster7" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:lineage1_cluster7" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:lineage1_cluster7" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:lineage1_cluster7" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:lineage1_cluster7" kappa="@kappa.s:lineage1_cluster7" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:lineage1_cluster7" id="estimatedFreqs.s:lineage1_cluster7" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:lineage1_cluster7" id="StrictClock.c:lineage1_cluster7" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
18000	-63.17698034433773	-47.58966140529118	-15.587318939046549	-47.58966140529118	2.5034202566973747	4.493254424669597	0.07605284232758296	2.0416760528699744	0.12093627731853719	0.22213379309731837	0.330249402484794	0.32668052709935036	3.7359432563283006	-6.103385275383953
19000	-65.6224164612923	-47.17748718781192	-18.444929273480387	-47.17748718781192	3.466120123002016	8.893605862481396	0.019495866268380655	2.0416760528699744	0.12093627731853719	0.22213379309731837	0.330249402484794	0.32668052709935036	5.5076640289312255	-8.445652060257654
20000	-59.98007453857633	-46.51863479032724	-13.46143974824909	-46.51863479032724	3.5023692154153467	7.507053305675555	0.04173402109254287	1.4164134519090672	0.2677226147849559	0.2517696550413843	0.37653372555988124	0.10397400461377843	1.3049356998653348	-5.015265451821022
21000	-73.41448686933238	-53.54000067834854	-19.874486190983838	-53.54000067834854	4.669986180043032	11.657394085943839	0.09865338383868164	2.7599278796850233	0.05049301094251468	0.43729440392890495	0.20918390724003763	0.30302867788854265	4.6187714069300165	-8.74185134143449
22000	-70.17070860584121	-47.725583949441756	-22.445124656399464	-47.725583949441756	3.8814375581812337	10.105847500299259	0.10256092378648264	3.6084735964691483	0.29058137912435367	0.19291579213225488	0.19299365757175488	0.3235091711716365	11.911762291554856	-10.815411641833917
23000	-69.80264763036344	-48.62874149758979	-21.17390613277364	-48.62874149758979	5.267356374214387	14.382947061017124	0.10619587177098497	1.8687010381550724	0.29401189268519656	0.23740026235990963	0.31195092464521706	0.15663692030967657	9.292341868816347	-10.609296052382051
24000	-59.50515618863789	-45.91775224668012	-13.587403941957774	-45.91775224668012	2.2901460271734737	5.254049426019543	0.10619587177098497	1.5725076454820426	0.29401189268519656	0.23740026235990963	0.31195092464521706	0.15663692030967657	2.0154913939880785	-5.127629613020405
25000	-64.5476193371891	-46.438147253731195	-18.109472083457916	-46.438147253731195	3.488596920790097	7.886419143146923	0.040175802063995944	3.1829929496928684	0.07697687798198329	0.5487963785766138	0.2909530508840127	0.08327369255739024	3.4910320090606137	-6.916081531666841
26000	-64.21071474593569	-44.5657254723571	-19.644989273578588	-44.5657254723571	5.389432216386967	15.112821571968368	0.01335266572250878	3.2597348193260305	0.3129056412216341	0.19887203590154992	0.3585444842130231	0.12967783866379282	3.8649273561232227	-9.675289048482332
27000	-71.31248786089397	-43.10591970228714	-28.206568158606828	-43.10591970228714	9.740551220213426	36.23836127268367	0.004220973429122125	2.208017710603878	0.2954057306379354	0.23430646171254196	0.3291553631941032	0.1411324444554194	25.516097934012077	-15.299692909262173
28000	-62.0379760485755	-45.96233683790051	-16.07563921067499	-45.96233683790051	3.362370282472394	8.44643717545463	0.01088149197143524	3.1825081805782003	0.39063418513994985	0.26523800344952864	0.19219806488957528	0.15192974652094618	2.157252427847933	-6.807714825930558
29000	-61.2981362575627	-49.26952817930455	-12.028608078258154	-49.26952817930455	2.6563009302434795	4.883952368118811	0.11229434124143627	4.841087748287745	0.3177086257432033	0.13853746164611966	0.4237720194723178	0.11998189313835934	0.7711741512097279	-2.3963620972374176
30000	-62.28231276867449	-42.91909775937774	-19.36321500929674	-42.91909775937774	3.9684693051802284	10.810455213751574	0.006675252566592949	2.7847953790659474	0.1280640999513706	0.2060854553934268	0.44024884729312347	0.22560159736207921	5.510001636983842	-8.98594403791309
31000	-59.27870556099893	-43.225860040481265	-16.052845520517664	-43.225860040481265	2.6203926992451665	6.086831935830599	0.006752249915744435	2.082907495853217	0.25359894514428866	0.2251935287979922	0.3185597677083365	0.20264775834938267	3.8559101809966365	-6.825416492213373
32000	-64.01324136292465	-41.877734207535084	-22.135507155389554	-41.877734207535084	6.84577468077371	20.31477592472649	0.00940508183875835	2.2538668938352537	0.19193504389483929	0.30819162673334033	0.31003972026247284	0.18983360910934746	8.81229093240298	-11.541379393826928
33000	-67.65604556249436	-47.77807710072126	-19.877968461773094	-47.77807710072126	4.317161124335933	9.55974425421852	0.027268282833055425	4.276507162953563	0.2482440659455817	0.15578819767856275	0.5087625313269365	0.08720520504891892	5.875251813697589	-8.361138565949537
34000	-68.49792835298658	-45.894321003145556	-22.60360734984102	-45.894321003145556	6.920574745779261	20.826654707057664	0.007731969208365772	2.974655448109056	0.4631383218467783	0.3026355929831287	0.16149310287797305	0.0727329822921199	3.8530736439007773	-11.969973016593022
35000	-67.04349357264637	-48.49608223200081	-18.547411340645564	-48.49608223200081	4.655364185409289	11.358820406714933	0.05148001079839317	2.1718033398804266	0.38205572011310224	0.1501085317635287	0.25963493651830777	0.20820081160506124	5.417267368688833	-8.624818357094334
